CONTENTS,END_PRD_DE,FULL_PATH_ID,ITEM03,LINK_URL,MT_ATITLE,ORG_ID,ORG_NM,QUERY,REC_TBL_SE,STAT_DB_CNT,STAT_ID,STAT_NM,STRT_PRD_DE,TBL_ID,TBL_NM,TBL_VIEW_URL,VW_CD,_keyword
행정구역별 인증별 건수 농가수 출하량 군위군 전남광주통합특별시 강서구 영등포구 남구 사상구 남구 옹진군 서구 동구 광명시 오산시 안성시 강릉시 인제군 양양군 청주시 제천시 진천군 당진시 익산시 김제시 진도군 김천시 울릉군 진주시 남해군 거창군 제주시 중랑구 은평구 양천구 동구 북구 서구 인천광역시 소계 중구 강화군 동구 서구 노원구 동작구 달서구 계양구 광주광역시 소계 광산구 유성구 고양시 구리시 하남시 원주시 삼척시 영월군 정선군 양구군 천안시 전라북도 소계 완주군 고...,2025,109,"■  자료원출처:  국립농산물품질관리원(친환경인증통계) ■  자료제공주기:  1년 ■  다음자료현행화:  작성기준년도 익년5~6월 □  용어 정의  - 유기축산물 : 환경을 보호하고 소비자에게 건강한 환경에서 생산한 축산물을 공급하기 위하여 합성농약, 항생제·항균제 등 화학자재를 사용하지 않거나 최소화하여 생산된 축산물 - 무항생제축산물 : 항생제·합성항균제·호르몬제가 첨가되지 않은 일반 사료를 급여하면서 인증기준을 지켜 생산된 축산물 □  통계의 의의  - 소비자들이 원하는 유기·무항생제축산물에 대한 정보를 제공하고, 농업생태계와 환경 유지보전 등의 정책수립을 위한 기초자료로 활용",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL20131,주제별 > 성장과 안정,101,국가데이터처,e-지방지표,N,119,9B08007,e-지방지표,2014,DT_1YL20131,유기·무항생제축산물인증현황(시도/시/군/구),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=109.1;,MT_GTITLE01,e-지방지표
행정구역별(시군구) 30년 이상 노후주택(A) 노후주택비율(A÷B×100) 전체주택(B) 강원특별자치도 인제군 보은군 충청남도 보령시 서산시 금산군 홍성군 완주군 장수군 경주시 여주시 춘천시 속초시 홍천군 평창군 충주시 제천시 공주시 논산시 계룡시 청양군 예산군 김제시 경산시 영양군 경상남도 거제시 창녕군 제주특별자치도 용산구 강동구 담양군 영광군 신안군 서구 남구 달성군 인천광역시 서해구 서구 세종특별자치시 경기도 의정부시 안양시 삼척시 관악구 강남구 동구 장흥군 영암...,2025,107,■  자료제공처:  국가데이터처 지역통계기획팀 ■ 자료원출처: 국가데이터처 인구총조사과(주택총조사) ■ 자료제공주기: 1년 ■ 다음자료현행화: 조사기준년도 익년9월 □산식 - 노후주택비율(%)=(30년 이상 된 주택 수÷전체 주택 수)×100,http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL202004,주제별 > 주거와 교통,101,국가데이터처,e-지방지표,N,119,9B08007,e-지방지표,2015,DT_1YL202004,노후주택비율(시도/시/군/구),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=107.1;,MT_GTITLE01,e-지방지표
행정구역별(시군구) 미거주주택(빈집)수(A) 미거주주택(빈집)비율(A÷B×100) 전체주택(B) 서대문구 강서구 목포시 장흥군 영암군 부산진구 동래구 금정구 달서구 연수구 서해구 울주군 김포시 화성시 양주시 속초시 음성군 단양군 보령시 부여군 순창군 포항시 김천시 청송군 봉화군 창원시 함양군 제주특별자치도 서울특별시 광명시 구리시 포천시 삼척시 홍천군 인제군 보은군 논산시 전북특별자치도 안동시 경산시 영양군 영덕군 울릉군 김해시 창녕군 성동구 강북구 영광군 부산광역시 연...,2025,107,■  자료제공처:  국가데이터처 지역통계기획팀 ■ 자료원출처: 국가데이터처 인구총조사과(주택총조사) ■ 자료제공주기: 1년 ■ 다음자료현행화: 조사기준년도 익년9월 □산식 - 미거주주택(빈집)비율(%)=(미거주주택(빈집)수÷전체 주택 수)×100,http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL202005,주제별 > 주거와 교통,101,국가데이터처,e-지방지표,N,119,9B08007,e-지방지표,2015,DT_1YL202005,미거주주택(빈집)비율(시도/시/군/구),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=107.1;,MT_GTITLE01,e-지방지표
행정구역별 사망자수 사고건수 부상자수 북구 전남광주통합특별시 수영구 구로구 영도구 남구 경기도 기장군 북구 남구 광산구 연수구 대구광역시 동구 대덕구 동구 의정부시 고양시 군포시 양구군 수원시 안양시 평택시 포천시 동해시 철원군 고성군 제천시 진천군 음성군 충남 연기군 홍성군 태안군 전주시 익산시 남원시 부안군 고령군 오산시 의왕시 광양시 강진군 장성군 영천시 청도군 성주군 봉화군 울릉군 통영시 사천시 김해시 밀양시 거제시 하동군 함양군 은평구 서구 동구 강서구 남구 세...,2025,110,"■  자료제공처:  국가데이터처 지역통계기획팀 ■자료원출처: 경찰청(경찰접수교통사고현황_교통사고분석시스템) ■자료제공주기: 1년 ■자료제공시기: 조사기준년도 익년7월 □ 참고사항 - 어린이는 12세이하임 - 부상자는 중상자수, 경상자수, 부상신고자수의 합계",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL202107,주제별 > 안전,101,국가데이터처,e-지방지표,N,119,9B08007,e-지방지표,2005,DT_1YL202107,어린이 교통사고건수(시도/시/군/구),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=110.1;,MT_GTITLE01,e-지방지표
행정구역별 사고건수 사망자수 부상자수 중랑구 전남광주통합특별시 동구 의정부시 부천시 구리시 군포시 양주시 포천시 여주시 인제군 강서구 연제구 사상구 서구 수성구 달성군 중구 동구 남동구 북구 진천군 공주시 아산시 논산시 계룡시 부여군 전북특별자치도 목포시 순천시 광양시 해남군 경주시 김천시 문경시 진주시 통영시 함안군 고성군 산청군 성북구 노원구 마포구 동작구 부산광역시 영도구 사하구 수영구 대구광역시 동구 북구 부평구 경기도 안양시 파주시 강원특별자치도 평창군 증평군 ...,2025,110,"■  자료제공처:  국가데이터처 지역통계기획팀 ■자료원출처: 경찰청(경찰접수교통사고현황_교통사고분석시스템) ■자료제공주기: 1년 ■자료제공시기: 조사기준년도 익년7월 □ 참고사항 - 노인은 65세이상임 - 부상자는 중상자수, 경상자수, 부상신고자수의 합계",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL202108,주제별 > 안전,101,국가데이터처,e-지방지표,N,119,9B08007,e-지방지표,2005,DT_1YL202108,노인 교통사고건수(시도/시/군/구),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=110.1;,MT_GTITLE01,e-지방지표
행정구역별 무주택가구 주택소유가구비율 총가구(일반가구) 무주택가구비율 주택소유가구 광진구 노원구 금천구 영등포구 전남광주통합특별시 동구 담양군 해남군 영암군 기장군 수성구 동두천시 안성시 양평군 삼척시 화천군 충청북도 영동군 음성군 증평군 보령시 논산시 당진시 전북특별자치도 경주시 영주시 군위군 예천군 울진군 경상남도 김해시 함양군 강북구 도봉구 은평구 광주광역시 전라남도 광양시 곡성군 부산광역시 해운대구 남구 부평구 계양구 서해구 서구 광산구 남해군 서대문구 구로구 목...,2024,107,"■자료제공처: 국가데이터처 지역통계기획팀 ■자료원출처: 국가데이터처 행정통계과(주택소유통계) ■자료제공주기: 1년 ■자료제공시기: 작성기준 년도 익년 12월 □ 참고사항 -일반가구 : 가족으로 이루어진 가구, 가족과 5인이하의 남남이 함께 사는 가구, 1인가구, 가족이 아닌 남남끼리 사는 5인 이하의 가구",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL202111,주제별 > 주거와 교통,101,국가데이터처,e-지방지표,N,119,9B08007,e-지방지표,2015,DT_1YL202111,일반가구의 주택소유율(시도/시/군/구),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=107.1;,MT_GTITLE01,e-지방지표
현황별 행정구역별 공무원 수 사회복지사 3급 1급 정원 2급 현원 부산광역시 광주광역시 세종특별자치시 전국 대전광역시 경기도 충청북도 충청남도 대구광역시 인천광역시 울산광역시 전라남도 강원특별자치도 전북특별자치도 경상남도 서울특별시 경상북도 제주특별자치도 전남광주통합특별시,2024,112,"■  자료제공처:  국가데이터처 지역통계기획팀 ■  자료원출처:  보건복지부(보건복지통계연보), 행정안전부(지방인사제도과(정원), 자치분권제도과(현원)) ■  자료제공주기:  1년 ■  다음자료현행화:  작성기준년도 익익년2월 □  정의  - 사회복지 전담공무원 현황: 사회복지전담공무원 정원 및 현원(사회복지사 자격증 급수별 현황 포함) □  의의  - 사회복지에 대한 지역별 인적자원 구축 현황을 보여줌 □ 1) 소수점 : 시간제공무원 (경우에 따라 반올림 처리를 하여 내용과 총수가 일치되지 않을 수 있음) 2) 자격증 미취득자 : 2015년 2명, 2016년 5명, 2017년 3명(일반임기제, 5급 공채 등)",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL20261,주제별 > 사회통합,101,국가데이터처,e-지방지표,N,119,9B08007,e-지방지표,2010,DT_1YL20261,사회복지전담 공무원현황(시도),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=112.1;,MT_GTITLE01,e-지방지표
행정구역별 사회복지시설별 종사자수 부산광역시 대전광역시 충청북도 강원특별자치도 대구광역시 서울특별시 광주광역시 울산광역시 경상남도 제주특별자치도 전국 인천광역시 충청남도 전북특별자치도 전라남도 세종특별자치시 경기도 경상북도 전남광주통합특별시 노숙인 결핵 및 한센 어린이집 계 장애인 정신보건 노인 지역자활센터 아동 사회복지관,2022,112,"■  자료제공처:  국가데이터처 지역통계기획팀 ■  자료원출처:  보건복지부(보건복지통계연보) ■  자료제공주기:  1년 ■  다음자료현행화:  작성기준년도 익익년2월 □  정의  - 사회복지시설 종사자수: 분야별 사회복지시설 종사자 수 □  의의  - 분야별 사회복지시설의 종사자 수를 파악해, 사회복지 시설종사자의 채용 규모 결정 및 처우개선 등의 정책수립을 위한 기초자료로 활용 □  참고사항  - 경로당, 노인교실 제외",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL20271,주제별 > 사회통합,101,국가데이터처,e-지방지표,N,119,9B08007,e-지방지표,2015,DT_1YL20271,사회복지시설 종사자수(시도),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=112.1;,MT_GTITLE01,e-지방지표
행정구역별 범죄별 검거인원 검거건수 발생건수 대구광역시 울산광역시 제주특별자치도 강원특별자치도 전국 서울특별시 부산광역시 충청남도 경상남도 경찰청 대전광역시 경기도 전라남도 충청북도 전북특별자치도 경상북도 인천광역시 광주광역시 해양경비 안전본부 세종특별자치시 전남광주통합특별시 강력범죄(살인미수 등) 폭력범죄 강력범죄(강간) 절도범죄 강력범죄(강도) 강력범죄 (방화) 강력범죄 소계 강력범죄 (강제추행) 강력범죄 (기타 강간 등) 총범죄 강력범죄(유사강간) 기타범죄 강력범죄...,2024,110,"□  정의  - 중요범죄 발생 및 검거현황: 중요범죄(강력, 절도, 폭력, 기타범죄)별 발생건수, 검거건수, 검거인원 현황 □  의의  - 인간 정주의 기본 전제인 생활 안전성을 평가하는 지표임. 치안 수준은 생명과 직결되는 요인으로서 과거 치안활동의 상과를 평가하고 앞으로의 치안정책을 수립하는데 기초자료로 활용 □  참고사항  ■  자료제공처:  국가데이터처 지역통계기획팀 ■  자료제공주기:  1년 ■  자료원출처:  경찰청(경찰통계연보) ■  다음자료현행화:  작성기준년도 익년8월 - 각 시도 통계연보내 해당자료의 출처는 경찰청이며 지방 경찰서단위로 통계가 생산되어 시군구 행정구역과 경찰서 관할구역이 상이하여 시군구 자료로 이용하기는 부적절함 - 검거인원은 법인체 제외 수치임",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL20321,주제별 > 안전,101,국가데이터처,e-지방지표,N,119,9B08007,e-지방지표,2013,DT_1YL20321,중요범죄 발생 및 검거 현황(시도),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=110.1;,MT_GTITLE01,e-지방지표
행정구역별 특성별 지수 군위군 전국 고성군 하동군 제주시 강북구 도봉구 양천구 구로구 부산광역시 해운대구 강서구 수영구 사상구 기장군 동구 서구 옹진군 세종특별자치시 구리시 안성시 포천시 춘천시 충북 청주시 보령시 연기군 전주시 진안군 전라남도 나주시 장흥군 영광군 포항시 김천시 예천군 김해시 창녕군 서귀포시 진구 성북구 서대문구 영도구 연제구 달성군 부평구 동구 광산구 대전광역시 중구 남구 수원시 광주시 여주군 평창군 고성군 양양군 괴산군 서산시 청양군 전북특별자치도 ...,2025,107,"■  자료제공처:  국가데이터처 지역통계기획팀 ■  자료원출처:  국토교통부(교통문화실태조사) ■  자료제공주기:  1년 ■  다음자료현행화:  조사기준년도 12월 □  정의  - 교통문화지수: 교통을 이용하는 운전자·보행자등의 습관 및 행동 양식을 지수화 한 것으로 3개항목(운전행태, 보행행태, 교통안전), 18개 평가지표를 조사·분석해 100점 만점으로 계량화 한 수치 □  의의  - 자율적 경쟁 도모 및 교통안전정책의 합리적 대안 마련을 위한 기초자료로 활용 □  참고사항  (1)운전행태(55점) - 2010~2016년 45점 만점, 2017년~2025년 55점 만점. (2)교통안전(25점) - 2010~2013년 40점 만점, 2014~2015년 30점 만점, 2016년 40점 만점, 2017년 30점 만점, 2018~2025년 25점 만점. (3)보행행태(20점) (4)교통약자(15점) - 2010~2013년 10점 만점, 2014~2017년 15점 만점, 2018~2025년 20점 만점. - 2010~2013년 10점 만점, 2014~2015년 15점 만점, 2016년부터는 교통약자 영역 부분을 측정하지 않음.",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL20331,주제별 > 주거와 교통,101,국가데이터처,e-지방지표,N,119,9B08007,e-지방지표,2010,DT_1YL20331,교통문화지수(시도/시/군/구),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=107.1;,MT_GTITLE01,e-지방지표
행정구역별 특성별 등급 서울 강북구 서울 은평구 광주 동구 전남 여수시 전남 담양군 전남 진도군 부산 영도구 부산 강서구 대구 달서구 인천 부평구 인천 서구 대전 중구 대전 대덕구 울산광역시 울산 남구 울산 울주군 경기 성남시 경기 양주시 경기 연천군 강원 강릉시 강원 삼척시 강원 양구군 강원 양양군 충북 제천시 충남 천안시 충남 아산시 전북 군산시 전북 김제시 전북 무주군 경북 김천시 경남 거제시 경남 함양군 경남 합천군 제주특별자치도 서울 동대문구 서울 성북구 서울 ...,2024,110,"- 지역안전 상대등급: 1등급(10%), 2등급(25%), 3등급(30%), 4등급(25%), 5등급(10%) □  참고사항  - 지역안전도는 1등급일수록 안전 - 세종시와 제주도는 시·도 단일지역으로 안전등급 부여 ■  자료제공처:  국가데이터처 지역통계기획팀 ■  자료원출처:  행정안전부(지역안전지수) ■  자료제공주기:  1년 ■  다음자료현행화:  작성기준년도 익년12월 □  정의  - 지역안전등급현황: 지역안전지수를 분야별로 상대등급을 부여한 현황 □  의의  - 재난, 사고, 질병관리 등의 분야별로 지역의 안전등급을 보여줌으로써 국민들에게 자신이 거주하거나 거주하려고 하는 지역의 안전에 대한 정보를 제공하고, 지역별 관련 정책수립 및 연구 등에 활용 □  용어",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL20341,주제별 > 안전,101,국가데이터처,e-지방지표,N,119,9B08007,e-지방지표,2015,DT_1YL20341,지역안전등급현황(시도/시/군/구),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=110.1;,MT_GTITLE01,e-지방지표
행정구역별 합계 나 등급 가 등급 다 등급 부산광역시 광주광역시 전북특별자치도 세종특별자치시 경기도 강원특별자치도 제주특별자치도 충청남도 경상북도 대전광역시 인천광역시 충청북도 경상남도 울산광역시 전라남도 전국 대구광역시 서울특별시 전남광주통합특별시,2024,110,"- 자연재해위험개선지구: 태풍·홍수·호우·폭풍·해일·폭설 등 불가항력적인 자연현상으로부터 안전하지 못하여 국민의 생명과 재산에 피해를 줄 수 있는 지역과 방재시설을 포함한 주변지역으로서「자연재해대책법」제12조에 따라 지정된 지구 □  참고사항  - 가등급: 재해발생 시 인명피해 발생우려가 매우 높은 지역 - 나등급: 재해발생 시 건축물(주택, 상가, 공공건축물)의 피해가 발생하였거나 발생할 우려가 있는 지역 ■  자료제공처:  국가데이터처 지역통계기획팀 ■  자료원출처:  행정안전부(재난안전통계연보) ■  자료제공주기:  1년 ■  다음자료현행화:  작성기준년도 익년11월 □  정의  - 자연재해위험 개선지구 지정현황: 가~다등급으로 구분한 자연재해위험개선지구의 지정 현황 □  의의  - 자연재해로 인해 피해를 받을 수 있는 지역을 사전에 파악해 위험지역에 대한 관리 및 재해예방 대책수립 등에 활용 □  용어  - 다등급: 재해발생 시 기반시설(공업단지, 철도, 기간도로)의 피해가 발생할 우려가 있는 지역, 농경지 침수발생 및 우려지역",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL20361,주제별 > 안전,101,국가데이터처,e-지방지표,N,119,9B08007,e-지방지표,2015,DT_1YL20361,자연재해위험 개선지구지정현황(시도),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=110.1;,MT_GTITLE01,e-지방지표
행정구역별 소비량 충청북도 충청남도 제주특별자치도 부산광역시 전라남도 대구광역시 광주광역시 경상북도 전북특별자치도 전국 서울특별시 울산광역시 인천광역시 강원특별자치도 대전광역시 경기도 경상남도 세종특별자치시 전남광주통합특별시,2024,111,"■  자료제공처:  국가데이터처 지역통계기획팀 ■  자료원출처:  에너지경제연구원(지역에너지통계연보) ■  자료제공주기:  1년 ■  다음자료현행화:  작성기준년도 익익년 4월 □  정의  - 최종에너지 소비량: 최종에너지 소비부문에서 사용하는 에너지 사용량 □  의의  - 에너지 수요전망, 에너지 효율 분석 등 각종 에너지 정책 수립을 위한 기초자료 제공 □  용어  - 최종에너지: 산업, 수성, 가정 및 상업부문 등 최종에너지 소비부문에서 사용하는 에너지로, 최종소비자가 직접 사용한 1차 에너지와 전환과정을 거친 2차 에너지가 여기에 해당 현 국가통계에서 전력과 열에너지는 한전 및 지역난방 사업자가 공급하는 양만 최종에너지소비에 포함 자가생산자가 생산한 전력과 열에너지는 생산부문 및 업종의 연료소비로 최종소비에 포함되나, 전력거래소에 판매된 자가발전은 전력으로 최종소비에 포함 ※ 2018년 에너지통계연보는 일부 에너지원의 업종 및 용도 분류 방법 개선, 과거 석유제품 시계열의 갱신(2018년 5월 기준의 석유류수급통계 기준 일괄 적용) 등으로 에너지밸런스의 신뢰성을 제고한 수치가 반영되었음. 그러나 지역별 자료는 소급 수정하는데 상당 기간이 소요됨에 따라, 2019년 지역에너지통계연보에 해당 내용을 수록할 예정입니다.",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL20391,주제별 > 환경,101,국가데이터처,e-지방지표,N,119,9B08007,e-지방지표,2010,DT_1YL20391,최종에너지소비량(시도),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=111.1;,MT_GTITLE01,e-지방지표
행정구역별 취업자 증가수 강원특별자치도 인천광역시 서울특별시 광주광역시 대구광역시 부산광역시 대전광역시 울산광역시 세종특별자치시 전북특별자치도 전국 충청남도 전라남도 경상북도 경상남도 충청북도 제주특별자치도 경기도 전남광주통합특별시,2026,106,"■  자료제공처:  국가데이터처 지역통계기획팀 ■  자료원출처:  국가데이터처(경제활동인구조사) ■  자료제공주기:  월, 분기, 1년 ■  자료제공시기:  조사기준월 익월 □  정의  - 취업자증감: 전년동월 취업자수와 대비한 금월 취업자수의 증감 인원 □  의의  - 취업자수의 증감은 고용상황을 나타내는 주요 지표로, 거시경제 분석과 인력자원의 개발정책 수립에 필요한 기초 자료를 제공  참고사항  - 2015년 인구총조사(등록센서스) 결과를 토대로 소급작성된 추계인구의 변경을 반영하여 2018년 1월에 2000년 7월 ~ 2017년 12월까지의 자료를 변경 하였음 □  용어  - 취업자: ① 조사대상주간에 수입을 목적으로 1시간 이상 일한 사람 ② 동일가구내 가구원이 운영하는 농장이나 사업체의 수입을 위하여 조사대상주간에 18시간이상 일한 무급가족종사자 ③ 직업 또는 사업체를 가지고 있으나 조사대상기간 중 일시적인 병 또는 사고, 휴가, 연가, 교육, 노사분규 등의 사유로 일하지 못한 일시휴직자  ※ 위 세 가지 조건 중 한 가지에 해당되면 취업자임  산식  - 취업자증감 = 금월 취업자수   전년동월 취업자수 - 2017년부터 충청남도에서 세종특별자치시를 분리함에 따라 충청남도의 2016년이전과 2017년이후 시계열이 단절되었음. 충청남도의 전년동월대비 비교시 주의 필요",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL20541,주제별 > 고용과 노동,101,국가데이터처,e-지방지표,N,119,9B08007,e-지방지표,2000,DT_1YL20541,취업자증감(시도),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=106.1;,MT_GTITLE01,e-지방지표
성별 행정구역별 인원수 남자 계 여자 전남광주통합특별시 전국 충청북도 제주특별자치도 대구광역시 세종특별자치시 전라남도 광주광역시 서울특별시 강원특별자치도 전북특별자치도 경상북도 울산광역시 경기도 대전광역시 충청남도 경상남도 부산광역시 인천광역시,2026,106,"■  자료제공처:  국가데이터처 지역통계기획팀 ■  자료원출처:  한국고용정보원(고용보험통계) ■  자료제공주기:  월, 1년 ■  자료제공시기:  작성기준월 해당월 □  정의  - 고용보험 신규취득자수: 고용보험을 신규로 취득한 인원 수 □  의의  - 고용정책 수립 및 집행을 지원하고, 노동시장 상황을 파악할 수 있는 노동시장 신호등 역할 및 고용보험 심층 분석을 위한 기초자료로 활용 □  용어  - 취득자: 고용보험에 가입하여 피보험자격을 취득한 자",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL20561,주제별 > 고용과 노동,101,국가데이터처,e-지방지표,N,119,9B08007,e-지방지표,2012,DT_1YL20561,고용보험 신규취득자수(시도),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=106.1;,MT_GTITLE01,e-지방지표
행정구역별 성장률 대전광역시 경기도 대구광역시 경상북도 경상남도 전국 광주광역시 세종특별자치시 강원특별자치도 서울특별시 부산광역시 충청북도 충청남도 인천광역시 울산광역시 전북특별자치도 전라남도 제주특별자치도 전남광주통합특별시,2024,109,"■  자료제공처:  국가데이터처 지역통계기획팀 ■  자료원출처:  국가데이터처 소득통계과(지역소득통계) ■  자료제공주기:  1년 ■  다음자료현행화:  작성기준년도 익년12월 □  정의  - 경제성장률: 지역내 총생산의 전년대비 증감률 □  의의  - 생산측면의 부가가치로서 각 시·도내에서 경제활동별로 얼마만큼의 부가가치가 발생되었는가를 나타내는 지표 - 지역소득의 생산, 분배, 지출 각 측면이나 경제주체 간 소득 순환을 파악하여, 지역경제의 실태를 포괄적으로 나타내주어 지역의 재정, 경제시책 수립에 필요한 자료 제공 □  산식  - 경제성장률(%)= {(당해년도GRDP-전년도GRDP)÷전년도GRDP}×100 □  참고사항  - GRDP가격은 연쇄 기준임 - 2020년 기준 자료(2015년 이전 계열의 개편 자료는 2025년 3월 공표 예정) - 매년 12월말 전년도 잠정자료 발표, 국세,지방세 등 기초통계자료를 보완하여 익년 6월말 확정자료 DB수록 - 세종특별자치시: 과거 행정구역을 기준으로 충북 및 충남에 포함, 2019년 7월 이후 개편작업 이후에 게시될 예정",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL20571,주제별 > 성장과 안정,101,국가데이터처,e-지방지표,N,119,9B08007,e-지방지표,2016,DT_1YL20571,경제성장률(시도),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=109.1;,MT_GTITLE01,e-지방지표
행정구역별 변동률 아산시 춘천시 포항시 전국 성남시 원주시 서산시 전북특별자치도 양산시 제주특별자치도 익산시 안동시 광주광역시 부산광역시 수원시 인천광역시 순천시 대구광역시 강원특별자치도 강릉시 충청북도 충주시 충청남도 진주시 창원시 의정부시 울산광역시 부천시 용인시 군산시 경주시 구미시 김해시 전남광주통합특별시 전라남도 경기도 고양시 청주시 천안시 전주시 목포시 여수시 대전광역시 세종특별자치시 안양시 안산시 화성시 경상북도 경상남도 서울특별시,2026,105,"■  자료제공처:  국가데이터처 지역통계기획팀 ■  자료원출처:  국가데이터처(소비자물가조사) ■  자료제공주기:  월, 분기, 1년 ■  자료제공주기:  조사기준월 익월 □  정의  - 월별 소비자물가 등락률: 소비자물가의 전년동월대비 변화율 □  의의  - 물가의 변동을 통해 도시가계의 평균적인 생계비나 화폐이 구매력 변동을 보여줌 - 거시경제지표로서 가구부문 전체의 물가상승에 대한 지역별 측정값 제공 - 국민연금, 공무원연금 등의 사회보장수혜금과 그 밖의 사회수혜금, 그리고 임금을 조정 등에 사용 - 지자체에서 공공요금을 조정하거나 재정, 통화, 무역정책을 수립하고 평가하는데 사용 □  산식  - 소비자물가 등락률(%)={(금월지수-전년동월지수)÷전년동월지수}×100 □  용어  - 소비자물가지수: 대표적인 인플레이션지표로서 소비자가 일상 소비생활에서 구입하는 상품과 서비스의 가격변동을 조사함으로써 도시가계의 평균적인 생계비나 화폐의 구매력 변동을 측정하는 물가지수를 말함 □  참고사항  - 지역별로 기준시점(2020년)의 가격수준이 다르기 때문에 지역별 소비자물가지수를 이용하여 지역별 가격차이를 비교할 수 없음 - 2022년 기준 가중치로서 이전 자료(~2021)는 동일 가중치를 적용할 수 없음 - 현재 소비자물가지수의 기준년도는 2020년, 가중치의 기준년도는 2022년임. - 2019년 이전 지수는 소수점 이하 3자리, 2020년 이후 지수는 소수점 이하 2자리로 작성",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL20581,주제별 > 소득과 소비,101,국가데이터처,e-지방지표,N,119,9B08007,e-지방지표,2000,DT_1YL20581,소비자물가 등락률(시도/시),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=105.1;,MT_GTITLE01,e-지방지표
