CONTENTS,END_PRD_DE,FULL_PATH_ID,ITEM03,LINK_URL,MT_ATITLE,ORG_ID,ORG_NM,QUERY,REC_TBL_SE,STAT_DB_CNT,STAT_ID,STAT_NM,STRT_PRD_DE,TBL_ID,TBL_NM,TBL_VIEW_URL,VW_CD,_keyword
특성별 만족도별 의료시설 만족도 전체 여자 고졸 대졸이상 남자 29세 이하 성별 40~49세 50~59세 취업자 비경제활동 500만원 이상 교육정도별 초졸이하 100만원 미만 300~400만원 미만 30~39세 60~69세 경제활동별 100~200만원 미만 200~300만원 미만 중졸 연령별 70세 이상 가구소득별 400~500만원 미만 매우 불만족 불만족 보통 매우만족 만족 평균,2024,V > V_2 > V_2_216 > 775_77502 > 775_77502_007 > 775_77502_007_003,※ 의료기관 이용 유무 문항 ＂있다＂ 응답자 대상,http://kosis.kr/statHtml/statHtml.do?orgId=775&tblId=DT_775002_2024C003,지역통계 > 인구 및 사회(사회조사) > 경상북도 > 영덕군사회조사 > 2024년 > 건강,775,경상북도 영덕군,지역사회건강조사,N,5050,MT_OTITLE14,시군구통계,2024,DT_775002_2024C003,의료시설 만족도,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=V.1;V_2.2;V_2_216.3;775_77502.4;775_77502_007.5;775_77502_007_003.6;,MT_ZTITLE,지역사회건강조사
특성별 불만족이유별 의료시설 불만족 이유 여자 70세 이상 중졸 성별 비경제활동 200~300만원 미만 300~400만원 미만 남자 연령별 30~39세 50~59세 100~200만원 미만 500만원 이상 가구소득별 400~500만원 미만 교육정도별 고졸 전체 29세 이하 60~69세 취업자 경제활동별 대졸이상 40~49세 100만원 미만 초졸이하 의료비가 비싸다 의료 기관이 너무 멀다 의료시설 및 장비가 부족하다 의료진이 불친절 하다 치료 결과가 미흡하다 기타,2024,V > V_2 > V_2_216 > 775_77502 > 775_77502_007 > 775_77502_007_003,※ 의료시설 만족도 문항 ＂매우불만족＂ 또는 ＂불만족＂ 응답자 대상,http://kosis.kr/statHtml/statHtml.do?orgId=775&tblId=DT_775002_2024C004,지역통계 > 인구 및 사회(사회조사) > 경상북도 > 영덕군사회조사 > 2024년 > 건강,775,경상북도 영덕군,지역사회건강조사,N,5050,MT_OTITLE14,시군구통계,2024,DT_775002_2024C004,의료시설 불만족 이유,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=V.1;V_2.2;V_2_216.3;775_77502.4;775_77502_007.5;775_77502_007_003.6;,MT_ZTITLE,지역사회건강조사
특성별 만성질환별 주요 만성질환(7종) 진료인원 60세 이상 65세 이상 청년(18~49세) 18~24세 30~34세 45~49세 청년(15~29세) 20~29세 남자 연령별 19세 이하 30~39세 40~49세 성별 연령별 50~59세 40~44세 여자 35~39세 성별 남자 순창군 전체 여자 25~29세 심장질환 악성 신생물 간의 질환 고혈압 신경계질환 정신 및 행동장애 주요 만성질환(7종) 진료인원 당뇨병,2024,V > V_3 > V_3_214 > V_3_214_004 > V_3_214_004_006,"주4. 질병통계자료는 요양기관에서 환자진료 중 진단명이 확정되지 않은 상태에서 호소, 증세 등에 따라 일차 진단명을 부여하고 청구한 내역 중 주진단명 기준으로 발췌한 것이므로 최종확정된 질병과는 다를 수 있음 주5. 질병코드: (고혈압) I10-I15 / (정신 및 행동장애) F00-F99, G40-G41 / (당뇨병) E10-E14 / (신경계질환) G00-G37, G43-G83 / (심장질환) I05-I09, I20-I27, I30-I52 / (악성 신생물) C00-C97, D00-D09 / (간의질환) B18-B19, K70-K77 개인정보 보호와 노출 위험성을 최소화하기 위하여 일부 항목은 5미만인 경우 「*」로 표기함(인구·가구는 5미만, 사업체는 3미만) ※ 부분합계, 전체합계 등으로 「*」값이 추론 가능한 경우 관련 수치도 「*」로 표기함 자료: 국민건강보험공단 「건강보험자료」 주1. 2024.12.31. 수진 기준이며 진료인원에는 약국 제외 주2. 건강보험급여실적으로 의료급여 및 비급여 제외 주3. 주요 만성질환(7종): 2024년 순창군 진료인원 기준 높은 순으로 주요 만성질환 선정",http://kosis.kr/statHtml/statHtml.do?orgId=722&tblId=DT_722002_F003,지역통계 > 인구 및 사회(사회조사 외) > 전북특별자치도 > 순창군청년통계 > 건강,722,전북특별자치도 순창군,지역사회건강조사,N,5050,MT_OTITLE14,시군구통계,2024,DT_722002_F003,주요 만성질환(7종) 진료인원,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=V.1;V_3.2;V_3_214.3;V_3_214_004.4;V_3_214_004_006.5;,MT_ZTITLE,지역사회건강조사
특성별 이용시설별 의료기관 주 이용시설 성별 30~39세 70세 이상 100~200만원 미만 초졸이하 가구소득별 100만원 미만 고졸 여자 40~49세 50~59세 경제활동별 교육정도별 29세 이하 중졸 남자 60~69세 300~400만원 미만 연령별 200~300만원 미만 500만원 이상 취업자 비경제활동 400~500만원 미만 전체 대졸이상 한방병·의원 기타 치과 병·의원 보건소 의원(외래중심) 종합병원 약국,2024,V > V_2 > V_2_216 > 773_77303 > 773_77303_007 > 773_77303_007_003,※ 의료기관 이용 유무 문항 ＂있다＂ 응답자 대상,http://kosis.kr/statHtml/statHtml.do?orgId=773&tblId=DT_773003_2024C002,지역통계 > 인구 및 사회(사회조사) > 경상북도 > 청송군사회조사 > 2024년 > 건강,773,경상북도 청송군,지역사회건강조사,N,5050,MT_OTITLE14,시군구통계,2024,DT_773003_2024C002,의료기관 주 이용시설,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=V.1;V_2.2;V_2_216.3;773_77303.4;773_77303_007.5;773_77303_007_003.6;,MT_ZTITLE,지역사회건강조사
특성별 접근성별 의료시설 주이용 교통수단 여자 200~300만원 미만 교육정도별 남자 연령별 50~59세 70세 이상 400~500만원 미만 성별 30~39세 비경제활동 가구소득별 100만원 미만 100~200만원 미만 전체 취업자 대졸이상 초졸이하 중졸 29세 이하 40~49세 60~69세 고졸 경제활동별 300~400만원 미만 500만원 이상 기타 자전거 소요시간 10분 초과 30분 이하 오토바이 시외/고속버스 배 10분 이하 30분 초과 주이용 교통수단 도보 철도 ...,2024,V > V_2 > V_2_216 > 782_78204 > 782_78204_007 > 782_78204_007_003,※ 의료기관 이용 유무 문항 ＂있다＂ 응답자 대상,http://kosis.kr/statHtml/statHtml.do?orgId=782&tblId=DT_782004_2024C005,지역통계 > 인구 및 사회(사회조사) > 경상북도 > 울진군사회조사 > 2024년 > 건강,782,경상북도 울진군,지역사회건강조사,N,5050,MT_OTITLE14,시군구통계,2024,DT_782004_2024C005,의료시설 주이용 교통수단,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=V.1;V_2.2;V_2_216.3;782_78204.4;782_78204_007.5;782_78204_007_003.6;,MT_ZTITLE,지역사회건강조사
특성별 급여실적별 진료비(A) 급여비(B) 비율(B/Ax100) 순창군 전체 여자 19세 이하 25~29세 20~29세 40~49세 18~24세 45~49세 남자 50~59세 65세 이상 청년(18~49세) 30~34세 남자 성별 30~39세 연령별 60세 이상 성별 연령별 여자 35~39세 40~44세 청년(15~29세) 약국 요양급여실적 입원 외래,2024,V > V_3 > V_3_214 > V_3_214_004 > V_3_214_004_006,주1. 2024.12.31. 수진기준 자료: 국민건강보험공단 「건강보험자료」,http://kosis.kr/statHtml/statHtml.do?orgId=722&tblId=DT_722002_F002,지역통계 > 인구 및 사회(사회조사 외) > 전북특별자치도 > 순창군청년통계 > 건강,722,전북특별자치도 순창군,지역사회건강조사,N,5050,MT_OTITLE14,시군구통계,2024,DT_722002_F002,요양급여실적,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=V.1;V_3.2;V_3_214.3;V_3_214_004.4;V_3_214_004_006.5;,MT_ZTITLE,지역사회건강조사
특성별 불만족이유별 의료시설 불만족 이유 50~59세 60~69세 비경제활동 취업자 가구소득별 초졸이하 중졸 경제활동별 500만원 이상 교육정도별 성별 연령별 30~39세 70세 이상 100~200만원 미만 400~500만원 미만 전체 남자 200~300만원 미만 대졸이상 29세 이하 고졸 여자 40~49세 100만원 미만 300~400만원 미만 의료 기관이 너무 멀다 기타 의료비가 비싸다 의료시설 및 장비가 부족하다 치료 결과가 미흡하다 의료진이 불친절 하다,2024,V > V_2 > V_2_216 > 777_77702 > 777_77702_007 > 777_77702_007_003,※ 의료시설 만족도 문항 ＂매우불만족＂ 또는 ＂불만족＂ 응답자 대상,http://kosis.kr/statHtml/statHtml.do?orgId=777&tblId=DT_777002_2024C004,지역통계 > 인구 및 사회(사회조사) > 경상북도 > 고령군사회조사 > 2024년 > 건강,777,경상북도 고령군,지역사회건강조사,N,5050,MT_OTITLE14,시군구통계,2024,DT_777002_2024C004,의료시설 불만족 이유,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=V.1;V_2.2;V_2_216.3;777_77702.4;777_77702_007.5;777_77702_007_003.6;,MT_ZTITLE,지역사회건강조사
특성별 접근성별 의료시설 주이용 교통수단 300~400만원 미만 500만원 이상 초졸이하 연령별 100~200만원 미만 전체 100만원 미만 교육정도별 성별 남자 여자 40~49세 취업자 200~300만원 미만 중졸 가구소득별 400~500만원 미만 50~59세 70세 이상 경제활동별 29세 이하 30~39세 60~69세 비경제활동 고졸 대졸이상 오토바이 철도 택시 시내버스 소요시간 승용차 10분 초과 30분 이하 주이용 교통수단 시외/고속버스 평균 도보 기타 자전거 지...,2024,V > V_2 > V_2_216 > 777_77702 > 777_77702_007 > 777_77702_007_003,※ 의료기관 이용 유무 문항 ＂있다＂ 응답자 대상,http://kosis.kr/statHtml/statHtml.do?orgId=777&tblId=DT_777002_2024C005,지역통계 > 인구 및 사회(사회조사) > 경상북도 > 고령군사회조사 > 2024년 > 건강,777,경상북도 고령군,지역사회건강조사,N,5050,MT_OTITLE14,시군구통계,2024,DT_777002_2024C005,의료시설 주이용 교통수단,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=V.1;V_2.2;V_2_216.3;777_77702.4;777_77702_007.5;777_77702_007_003.6;,MT_ZTITLE,지역사회건강조사
특성별 이용시설별 의료기관 주 이용시설 연령별 30~39세 50~59세 비경제활동 500만원 이상 여자 가구소득별 400~500만원 미만 고졸 성별 100~200만원 미만 대졸이상 남자 40~49세 70세 이상 300~400만원 미만 중졸 전체 29세 이하 60~69세 경제활동별 100만원 미만 200~300만원 미만 초졸이하 취업자 교육정도별 보건소 의원(외래중심) 치과 병·의원 약국 한방병·의원 종합병원 기타,2024,V > V_2 > V_2_216 > 782_78204 > 782_78204_007 > 782_78204_007_003,※ 의료기관 이용 유무 문항 ＂있다＂ 응답자 대상,http://kosis.kr/statHtml/statHtml.do?orgId=782&tblId=DT_782004_2024C002,지역통계 > 인구 및 사회(사회조사) > 경상북도 > 울진군사회조사 > 2024년 > 건강,782,경상북도 울진군,지역사회건강조사,N,5050,MT_OTITLE14,시군구통계,2024,DT_782004_2024C002,의료기관 주 이용시설,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=V.1;V_2.2;V_2_216.3;782_78204.4;782_78204_007.5;782_78204_007_003.6;,MT_ZTITLE,지역사회건강조사
특성별 이용유무별 의료기관 이용 유무 40~49세 300~400만원 미만 교육정도별 70세 이상 여자 연령별 가구소득별 초졸이하 성별 50~59세 경제활동별 취업자 고졸 대졸이상 남자 비경제활동 100만원 미만 중졸 29세 이하 100~200만원 미만 200~300만원 미만 전체 30~39세 60~69세 400~500만원 미만 500만원 이상 있다 없다,2024,V > V_2 > V_2_216 > 782_78204 > 782_78204_007 > 782_78204_007_003,,http://kosis.kr/statHtml/statHtml.do?orgId=782&tblId=DT_782004_2024C001,지역통계 > 인구 및 사회(사회조사) > 경상북도 > 울진군사회조사 > 2024년 > 건강,782,경상북도 울진군,지역사회건강조사,N,5050,MT_OTITLE14,시군구통계,2024,DT_782004_2024C001,의료기관 이용 유무,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=V.1;V_2.2;V_2_216.3;782_78204.4;782_78204_007.5;782_78204_007_003.6;,MT_ZTITLE,지역사회건강조사
특성별 만족도별 의료시설 만족도 30~39세 취업자 100만원 미만 500만원 이상 교육정도별 대졸이상 여자 70세 이상 비경제활동 50~59세 400~500만원 미만 중졸 연령별 60~69세 경제활동별 고졸 전체 29세 이하 40~49세 가구소득별 100~200만원 미만 200~300만원 미만 300~400만원 미만 초졸이하 성별 남자 매우 불만족 보통 만족 매우만족 불만족 평균,2024,V > V_2 > V_2_216 > 782_78204 > 782_78204_007 > 782_78204_007_003,※ 의료기관 이용 유무 문항 ＂있다＂ 응답자 대상,http://kosis.kr/statHtml/statHtml.do?orgId=782&tblId=DT_782004_2024C003,지역통계 > 인구 및 사회(사회조사) > 경상북도 > 울진군사회조사 > 2024년 > 건강,782,경상북도 울진군,지역사회건강조사,N,5050,MT_OTITLE14,시군구통계,2024,DT_782004_2024C003,의료시설 만족도,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=V.1;V_2.2;V_2_216.3;782_78204.4;782_78204_007.5;782_78204_007_003.6;,MT_ZTITLE,지역사회건강조사
특성별 불만족이유별 의료시설 불만족 이유 30~39세 비경제활동 남자 200~300만원 미만 300~400만원 미만 교육정도별 중졸 50~59세 100~200만원 미만 초졸이하 전체 성별 취업자 가구소득별 500만원 이상 29세 이하 40~49세 400~500만원 미만 고졸 대졸이상 여자 연령별 60~69세 70세 이상 경제활동별 100만원 미만 의료비가 비싸다 치료 결과가 미흡하다 기타 의료 기관이 너무 멀다 의료시설 및 장비가 부족하다 의료진이 불친절 하다,2024,V > V_2 > V_2_216 > 782_78204 > 782_78204_007 > 782_78204_007_003,※ 의료시설 만족도 문항 ＂매우불만족＂ 또는 ＂불만족＂ 응답자 대상,http://kosis.kr/statHtml/statHtml.do?orgId=782&tblId=DT_782004_2024C004,지역통계 > 인구 및 사회(사회조사) > 경상북도 > 울진군사회조사 > 2024년 > 건강,782,경상북도 울진군,지역사회건강조사,N,5050,MT_OTITLE14,시군구통계,2024,DT_782004_2024C004,의료시설 불만족 이유,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=V.1;V_2.2;V_2_216.3;782_78204.4;782_78204_007.5;782_78204_007_003.6;,MT_ZTITLE,지역사회건강조사
특성별 주요암별 진료비 1인당 진료비 성별 남자 20~29세 60세 이상 여자 연령별 40~44세 청년(15~29세) 순창군 전체 연령별 65세 이상 성별 남자 19세 이하 18~24세 25~29세 40~49세 45~49세 30~34세 여자 30~39세 50~59세 청년(18~49세) 35~39세 주요 암(7종) 진료비 위암 대장암 간암 갑상선암 폐암 유방암 전립선암,2024,V > V_3 > V_3_214 > V_3_214_004 > V_3_214_004_006,"자료: 국민건강보험공단 「건강보험자료」 주1. 2024.12.31. 수진 기준이며 진료비는 약국 포함 주2. 건강보험급여실적으로 의료급여 및 비급여 제외 주3. 주요 암(7종): 2024년 순창군 진료인원 기준 높은 순으로 주요 암 선정 주4. 질병통계자료는 요양기관에서 환자진료 중 진단명이 확정되지 않은 상태에서 호소, 증세 등에 따라 일차 진단명을 부여하고 청구한 내역 중 주진단명 기준으로 발췌한 것이므로 최종확정된 질병과는 다를 수 있음 주5. 질병코드: (갑상선암) C73 / (전립선암) C61 / (간암) C22 / (위암) C16 / (폐암) C33-C34 / (유방암) C50 / (대장암) C18-C20 개인정보 보호와 노출 위험성을 최소화하기 위하여 일부 항목은 5미만인 경우 「*」로 표기함(인구·가구는 5미만, 사업체는 3미만) ※ 부분합계, 전체합계 등으로 「*」값이 추론 가능한 경우 관련 수치도 「*」로 표기함",http://kosis.kr/statHtml/statHtml.do?orgId=722&tblId=DT_722002_F006,지역통계 > 인구 및 사회(사회조사 외) > 전북특별자치도 > 순창군청년통계 > 건강,722,전북특별자치도 순창군,지역사회건강조사,N,5050,MT_OTITLE14,시군구통계,2024,DT_722002_F006,주요 암(7종) 진료비,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=V.1;V_3.2;V_3_214.3;V_3_214_004.4;V_3_214_004_006.5;,MT_ZTITLE,지역사회건강조사
특성별 주요암별 주요 암(7종) 진료인원 순창군 전체 여자 20~29세 60세 이상 연령별 18~24세 35~39세 청년(15~29세) 19세 이하 40~44세 성별 여자 연령별 30~34세 성별 50~59세 65세 이상 45~49세 25~29세 남자 남자 30~39세 40~49세 청년(18~49세) 전립선암 갑상선암 주요 암(7종) 진료인원 위암 대장암 폐암 간암 유방암,2024,V > V_3 > V_3_214 > V_3_214_004 > V_3_214_004_006,"주5. 질병코드: (갑상선암) C73 / (전립선암) C61 / (간암) C22 / (위암) C16 / (폐암) C33-C34 / (유방암) C50 / (대장암) C18-C20 개인정보 보호와 노출 위험성을 최소화하기 위하여 일부 항목은 5미만인 경우 「*」로 표기함(인구·가구는 5미만, 사업체는 3미만) ※ 부분합계, 전체합계 등으로 「*」값이 추론 가능한 경우 관련 수치도 「*」로 표기함 자료: 국민건강보험공단 「건강보험자료」 주1. 2024.12.31. 수진 기준이며 진료인원에는 약국 제외 주2. 건강보험급여실적으로 의료급여 및 비급여 제외 주3. 주요 암(7종): 2024년 순창군 진료인원 기준 높은 순으로 주요 암 선정 주4. 질병통계자료는 요양기관에서 환자진료 중 진단명이 확정되지 않은 상태에서 호소, 증세 등에 따라 일차 진단명을 부여하고 청구한 내역 중 주진단명 기준으로 발췌한 것이므로 최종확정된 질병과는 다를 수 있음",http://kosis.kr/statHtml/statHtml.do?orgId=722&tblId=DT_722002_F005,지역통계 > 인구 및 사회(사회조사 외) > 전북특별자치도 > 순창군청년통계 > 건강,722,전북특별자치도 순창군,지역사회건강조사,N,5050,MT_OTITLE14,시군구통계,2024,DT_722002_F005,주요 암(7종) 진료인원,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=V.1;V_3.2;V_3_214.3;V_3_214_004.4;V_3_214_004_006.5;,MT_ZTITLE,지역사회건강조사
특성별 만성질환별 진료비 1인당 진료비 연령별 65세 이상 연령별 35~39세 18~24세 19세 이하 30~39세 남자 45~49세 남자 40~49세 성별 여자 성별 50~59세 청년(18~49세) 20~29세 60세 이상 25~29세 순창군 전체 여자 30~34세 40~44세 청년(15~29세) 주요 만성질환(7종) 진료비 악성 신생물 간의 질환 당뇨병 심장질환 고혈압 정신 및 행동장애 신경계질환,2024,V > V_3 > V_3_214 > V_3_214_004 > V_3_214_004_006,"주5. 질병코드: (고혈압) I10-I15 / (정신 및 행동장애) F00-F99, G40-G41 / (당뇨병) E10-E14 / (신경계질환) G00-G37, G43-G83 / (심장질환) I05-I09, I20-I27, I30-I52 / (악성 신생물) C00-C97, D00-D09 / (간의질환) B18-B19, K70-K77 개인정보 보호와 노출 위험성을 최소화하기 위하여 일부 항목은 5미만인 경우 「*」로 표기함(인구·가구는 5미만, 사업체는 3미만) ※ 부분합계, 전체합계 등으로 「*」값이 추론 가능한 경우 관련 수치도 「*」로 표기함 자료: 국민건강보험공단 「건강보험자료」 주1. 2024.12.31. 수진 기준이며 진료비는 약국 포함 주2. 건강보험급여실적으로 의료급여 및 비급여 제외 주3. 주요 만성질환(7종): 2024년 순창군 진료인원 기준 높은 순으로 주요 만성질환 선정 주4. 질병통계자료는 요양기관에서 환자진료 중 진단명이 확정되지 않은 상태에서 호소, 증세 등에 따라 일차 진단명을 부여하고 청구한 내역 중 주진단명 기준으로 발췌한 것이므로 최종확정된 질병과는 다를 수 있음",http://kosis.kr/statHtml/statHtml.do?orgId=722&tblId=DT_722002_F004,지역통계 > 인구 및 사회(사회조사 외) > 전북특별자치도 > 순창군청년통계 > 건강,722,전북특별자치도 순창군,지역사회건강조사,N,5050,MT_OTITLE14,시군구통계,2024,DT_722002_F004,주요 만성질환(7종) 진료비,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=V.1;V_3.2;V_3_214.3;V_3_214_004.4;V_3_214_004_006.5;,MT_ZTITLE,지역사회건강조사
"특성별 구분별 건강보험 적용인구 청년(18~49세) 35~39세 50~59세 성별 25~29세 청년(15~29세) 연령별 65세 이상 성별 30~39세 여자 연령별 30~34세 40~44세 40~49세 60세 이상 45~49세 19세 이하 남자 18~24세 남자 순창군 전체 여자 20~29세 공무원, 사립학교 교직원 피부양자 직장 피부양자 가입자 가입자 건강보험 적용인구 지역 가입자",2024,V > V_3 > V_3_214 > V_3_214_004 > V_3_214_004_006,"개인정보 보호와 노출 위험성을 최소화하기 위하여 일부 항목은 5미만인 경우 「*」로 표기함(인구·가구는 5미만, 사업체는 3미만) ※ 부분합계, 전체합계 등으로 「*」값이 추론 가능한 경우 관련 수치도 「*」로 표기함 자료: 국민건강보험공단 「건강보험자료」 주. 2024. 12. 31. 직장 및 공무원·사립학교 교직원은 직장 주소지 기준, 지역가입자는 주민등록 거주지 기준(의료급여 제외)",http://kosis.kr/statHtml/statHtml.do?orgId=722&tblId=DT_722002_F001,지역통계 > 인구 및 사회(사회조사 외) > 전북특별자치도 > 순창군청년통계 > 건강,722,전북특별자치도 순창군,지역사회건강조사,N,5050,MT_OTITLE14,시군구통계,2024,DT_722002_F001,건강보험 적용인구,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=V.1;V_3.2;V_3_214.3;V_3_214_004.4;V_3_214_004_006.5;,MT_ZTITLE,지역사회건강조사
특성별 만성질환별 1인당 진료비 청년 25-29세 태안군 남자 여자 연령별 40-45세 성별 30-34세 18-24세 35-39세 정신 및 행동장애 갑상선의 장애 고혈압 간의 질환 당뇨병 관절병증 신경계질환,2024,V > V_3 > V_3_213 > V_3_213_029 > V_3_213_029_006,"자료: 국민건강보험공단 「건강보험자료」 2024년 주) 주요 만성질환: 건강보험심사평가원 「질병·진료행위 통계 산출내역 표준 안내서(2024)」를 참고하여 12종 산출 후 2024년 태안군 청년 진료인원 기준 상위 7종을 주요 만성질환으로 선정함 만성질환 질병코드: (고혈압) I10~I15, (당뇨병) E10~E14, (정신 및 행동장애) F00~F99, G40~G41, (신경계질환) G00~G37, G43~G83, (갑상선의 장애) E00~E07, (간의질환) B18~B19, K70~K77, (관절병증) M00~M25, M45",http://kosis.kr/statHtml/statHtml.do?orgId=704&tblId=DT_704004_F005,지역통계 > 인구 및 사회(사회조사 외) > 충청남도 > 태안군청년통계 > 건강,704,충청남도 태안군,지역사회건강조사,N,5050,MT_OTITLE14,시군구통계,2024,DT_704004_F005,주요 만성질환(7종) 1인당 진료비,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=V.1;V_3.2;V_3_213.3;V_3_213_029.4;V_3_213_029_006.5;,MT_ZTITLE,지역사회건강조사
... 미만 전문관리 기타 연령별 30~39세 40~49세 70세 이상 혼인상태별 사별 아파트 700만원 이상 서비스판매 농림어업 기능노무 무직 50~59세 교육정도별 보증금 없는 월세 직업별 사무 남자 여자 초졸 이하 단독주택 기타 주거점유형태별 지역별 면부 60~69세 미혼 연립·다세대주택 자기 집 무상 300~400만원 미만 400~500만원 미만 중졸 배우자 있음 600~700만원 미만 전체 고졸 주택유형별 전세 보증금 있는 월세 100~200만원 미만 200~300만원 미만 500~600만원 ...,2024,V > V_2 > V_2_211 > 211_211A_666_66602 > 211_211A_666_66602_009 > 211_211A_666_66602_009_002,※BASE : 병원 이용자,http://kosis.kr/statHtml/statHtml.do?orgId=666&tblId=DT_666002_2024B016,지역통계 > 인구 및 사회(사회조사) > 강원특별자치도 > 인제군사회조사 > 2024년 > 건강,666,강원특별자치도 인제군,지역사회건강조사,N,5050,MT_OTITLE14,시군구통계,2024,DT_666002_2024B016,의료서비스 만족도 - 의료기관 종류별 만족도_병원(입원시설 30개 이상),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=V.1;V_2.2;V_2_211.3;211_211A_666_66602.4;211_211A_666_66602_009.5;211_211A_666_66602_009_002.6;,MT_ZTITLE,지역사회건강조사
특성별 만족도별 의료서비스 만족도 읍부 대졸 이상 이혼(별거 포함) 단독주택 주거점유형태별 700만원 이상 전체 자기 집 가구소득별 100~200만원 미만 남자 연령별 13~19세 고졸 보증금 있는 월세 100만원 미만 지역별 교육정도별 주택유형별 전문관리 기능노무 성별 초졸 이하 미혼 무상 600~700만원 미만 면부 30~39세 40~49세 중졸 혼인상태별 기타 보증금 없는 월세 400~500만원 미만 500~600만원 미만 서비스판매 기타 무직 20~29세 50~59세 ...,2024,V > V_2 > V_2_211 > 211_211A_658_002 > 211_211A_658_002_008 > 211_211A_658_002_008_002,※BASE : 의료기관 이용자,http://kosis.kr/statHtml/statHtml.do?orgId=658&tblId=DT_658002_2024B015,지역통계 > 인구 및 사회(사회조사) > 강원특별자치도 > 홍천군사회조사 > 2024년 > 건강,658,강원특별자치도 홍천군,지역사회건강조사,N,5050,MT_OTITLE14,시군구통계,2024,DT_658002_2024B015,의료서비스 만족도 - 의료기관 종류별 만족도_전체,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=V.1;V_2.2;V_2_211.3;211_211A_658_002.4;211_211A_658_002_008.5;211_211A_658_002_008_002.6;,MT_ZTITLE,지역사회건강조사
... 40~49세 50~59세 이혼(별거 포함) 아파트 전세 300~400만원 미만 400~500만원 미만 남서부(읍면) 단독주택 600~700만원 미만 70세 이상 미혼 배우자 있음 연립·다세대주택 보증금 없는 월세 무상 100~200만원 미만 직업별 기능노무 지역별 북부(읍면) 성별 초졸 이하 중졸 주택유형별 500~600만원 미만 700만원 이상 기타 전체 남자 연령별 교육정도별 기타 200~300만원 미만 사무 서비스판매 강북(도심) 강남(도심) 여자 고졸 사별 농림어업 21~30개비 11~20개비 ...,2024,V > V_2 > V_2_211 > 211_211A_653_20 > 211_211A_653_20_008 > 211_211A_653_20_008_002,※BASE : 현 흡연자,http://kosis.kr/statHtml/statHtml.do?orgId=653&tblId=DT_653002_2024B003,지역통계 > 인구 및 사회(사회조사) > 강원특별자치도 > 강릉시사회조사 > 2024년 > 건강,653,강원특별자치도 강릉시,지역사회건강조사,N,5050,MT_OTITLE14,시군구통계,2024,DT_653002_2024B003,현재 흡연자의 하루 평균 흡연량,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=V.1;V_2.2;V_2_211.3;211_211A_653_20.4;211_211A_653_20_008.5;211_211A_653_20_008_002.6;,MT_ZTITLE,지역사회건강조사
